ident,classification,source,start,end,duration,path_relative,fold,frames,classification_original,path_audio,target
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,100990.676,100993.676,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s100990.wav,3,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s100990.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,101202.692,101205.692,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s101202.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s101202.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,102056.5,102059.5,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s102056.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s102056.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,103817.268,103820.268,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s103817.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s103817.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,105492.436,105495.436,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s105492.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s105492.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,107219.284,107222.284,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s107219.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s107219.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,108867.86,108870.86,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s108867.wav,3,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s108867.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,110043.924,110046.924,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s110043.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s110043.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,110711.588,110714.588,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s110711.wav,3,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s110711.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,113339.14,113342.14,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s113339.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s113339.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,115002.58,115005.58,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s115002.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s115002.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,116868.116,116871.116,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s116868.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s116868.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,118618.804,118621.804,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s118618.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s118618.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,119830.836,119833.836,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s119830.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s119830.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,121116.932,121119.932,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s121116.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s121116.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,122209.028,122212.028,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s122209.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s122209.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743,ambient_day,original manual labeling,124798.228,124801.228,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s124798.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210805_0743_s124798.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925,ambient_day,original manual labeling,267.796,270.796,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s267.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s267.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925,ambient_day,original manual labeling,3802.036,3805.036,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s3802.wav,3,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s3802.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925,ambient_day,original manual labeling,8232.276,8235.276,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s8232.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s8232.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925,ambient_day,original manual labeling,16102.884,16105.884,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s16102.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s16102.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925,ambient_day,original manual labeling,18597.796,18600.796,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s18597.wav,3,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s18597.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925,ambient_day,original manual labeling,20613.812,20616.812,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s20613.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s20613.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925,ambient_day,original manual labeling,22772.836,22775.836,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s22772.wav,3,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s22772.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925,ambient_day,original manual labeling,24760.052,24763.052,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s24760.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s24760.wav,0
Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925,ambient_day,original manual labeling,26330.932,26333.932,3.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s26330.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210807_0925_s26330.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,1176.98,1179.98,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s1176.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s1176.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,2184.292,2187.292,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s2184.wav,3,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s2184.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,5412.676,5415.676,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s5412.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s5412.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,7525.652,7528.652,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s7525.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s7525.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,9689.652,9692.652,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s9689.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s9689.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,10140.372,10143.372,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s10140.wav,3,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s10140.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,10621.732,10624.732,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s10621.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s10621.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,11892.756,11895.756,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s11892.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s11892.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,16524.068,16527.068,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s16524.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s16524.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,17378.82,17381.82,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s17378.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s17378.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,17796.996,17799.996,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s17796.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s17796.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,17964.788,17967.788,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s17964.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s17964.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,18235.028,18238.028,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s18235.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s18235.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,21157.62,21160.62,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s21157.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s21157.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,24279.908,24282.908,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s24279.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s24279.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,29911.796,29914.796,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s29911.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s29911.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,30310.58,30313.58,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s30310.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s30310.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,31949.892,31952.892,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s31949.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s31949.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,34103.78,34106.78,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s34103.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s34103.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,35175.94,35178.94,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s35175.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s35175.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,35941.076,35944.076,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s35941.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s35941.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,36508.74,36511.74,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s36508.wav,3,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s36508.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,56745.876,56748.876,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s56745.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s56745.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,82766.532,82769.532,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s82766.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s82766.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,89964.484,89967.484,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s89964.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s89964.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,92854.9,92857.9,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s92854.wav,1,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s92854.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,99269.572,99272.572,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s99269.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s99269.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,103629.044,103632.044,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s103629.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s103629.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,104253.06,104256.06,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s104253.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s104253.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,104544.772,104547.772,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s104544.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s104544.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,105882.42,105885.42,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s105882.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s105882.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930,ambient_day,original manual labeling,113556.004,113559.004,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s113556.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210721_0930_s113556.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_day,original manual labeling,14333.908,14336.908,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s14333.wav,5,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s14333.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_day,original manual labeling,15891.588,15894.588,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s15891.wav,2,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s15891.wav,0
Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112,ambient_day,original manual labeling,16540.468,16543.468,3.0,Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s16540.wav,4,5,ambient_day,./training/audio/Karlan Forrester - Soybean Attractiveness/EBN/4/210723_1112_s16540.wav,0
